ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_085412,2025-09-10 08:51:58,CUST_06736,education,in_app,mobile_app,bug,medium,open,standard,I am seeing an error message when I click on mobile app.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,3,0,ios,LATAM
TCKT_085454,2025-09-30 00:34:24,CUST_02558,individual,web_form,data_export,feature_request,medium,closed_no_action,standard,Can you add an option to customize data export?,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,178.25,0,neutral,3,0,ios,LATAM
TCKT_085457,2025-09-08 03:51:29,CUST_00887,enterprise,phone_transcript,login_auth,performance,medium,open,standard,The login auth page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,3,0,ios,
TCKT_085489,2025-09-16 02:10:11,CUST_01371,education,in_app,billing,feature_request,medium,in_progress,standard,Our team needs more advanced options for billing.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,0,desktop_app,
TCKT_085575,2025-09-12 13:08:22,CUST_09316,enterprise,web_form,login_auth,feature_request,high,resolved,standard,Our team needs more advanced options for login auth.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,7.75,0,positive,0,0,android,MEA
TCKT_085586,2025-09-15 15:59:27,CUST_01091,enterprise,web_form,mobile_app,feature_request,low,in_progress,standard,Can you add an option to customize mobile app?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,desktop_app,APAC
TCKT_085652,2025-09-13 23:38:45,CUST_05704,non_profit,email,notifications,security_concern,medium,closed_no_action,standard,There seems to be a vulnerability in the notifications functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,138.81,0,negative,0,0,android,EU
TCKT_085722,2025-09-02 22:39:15,CUST_00028,education,in_app,api_integration,other,medium,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,46.44,0,neutral,0,0,android,
TCKT_085753,2025-09-15 23:02:55,CUST_09498,individual,phone_transcript,billing,security_concern,urgent,in_progress,gold,We need details about your data encryption and compliance.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,,,0,negative,0,1,web,MEA
TCKT_085760,2025-09-14 17:33:54,CUST_07866,small_business,in_app,api_integration,billing_problem,low,on_hold,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,0,ios,LATAM
TCKT_085870,2025-09-03 14:53:48,CUST_01187,individual,in_app,mobile_app,how_to,low,on_hold,platinum,I need help setting up mobile app for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,0,ios,MEA
TCKT_085917,2025-09-25 22:01:52,CUST_03313,enterprise,web_form,notifications,performance,medium,on_hold,standard,The notifications page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,0,api_client,APAC
TCKT_085940,2025-09-22 20:37:38,CUST_07701,individual,phone_transcript,notifications,feature_request,medium,resolved,gold,It would be great to have notifications support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Captured the request and added it to the product backlog.,31.27,0,neutral,0,0,web,MEA
TCKT_085964,2025-09-19 16:43:15,CUST_03964,non_profit,phone_transcript,data_export,bug,high,resolved,standard,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,11.04,0,very_positive,5,0,api_client,
TCKT_085968,2025-09-09 15:09:26,CUST_06217,education,email,notifications,billing_problem,urgent,resolved,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. This has been escalated to our on-call team for immediate attention.,Adjusted the invoice and issued a refund where applicable.,0.17,0,very_negative,0,0,web,APAC
TCKT_085976,2025-09-30 01:41:00,CUST_09021,non_profit,phone_transcript,api_integration,bug,low,in_progress,platinum,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,desktop_app,APAC
TCKT_086116,2025-09-16 00:21:38,CUST_00126,non_profit,in_app,analytics_dashboard,how_to,high,resolved,standard,I need help setting up analytics dashboard for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,6.61,0,very_positive,5,0,api_client,EU
TCKT_086218,2025-09-02 22:39:03,CUST_07845,small_business,chat,notifications,account_access,low,closed_no_action,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,131.05,0,negative,2,1,ios,MEA
TCKT_086219,2025-09-03 12:24:55,CUST_03196,individual,chat,analytics_dashboard,other,high,in_progress,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,0,api_client,MEA
TCKT_086257,2025-09-13 00:33:42,CUST_01916,education,in_app,billing,billing_problem,medium,on_hold,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,0,desktop_app,LATAM
TCKT_086262,2025-09-19 19:00:43,CUST_00224,education,web_form,data_export,security_concern,medium,resolved,standard,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",11.84,0,neutral,0,0,desktop_app,LATAM
TCKT_086265,2025-09-06 03:44:37,CUST_07709,non_profit,in_app,data_export,security_concern,high,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,"Investigated logs, mitigated the issue, and updated security settings.",4.87,0,very_positive,5,1,api_client,LATAM
TCKT_086269,2025-09-12 19:27:08,CUST_07671,education,phone_transcript,data_export,how_to,high,resolved,gold,I need help setting up data export for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,6.34,0,neutral,0,0,android,EU
TCKT_086336,2025-09-22 09:05:35,CUST_06491,small_business,phone_transcript,mobile_app,security_concern,urgent,on_hold,standard,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,,,0,very_negative,0,0,android,APAC
TCKT_086347,2025-09-21 21:47:13,CUST_01254,individual,chat,login_auth,security_concern,low,on_hold,standard,We need details about your data encryption and compliance.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,2,0,api_client,APAC
TCKT_086545,2025-09-16 23:37:36,CUST_02860,enterprise,web_form,mobile_app,feature_request,high,resolved,standard,Can you add an option to customize mobile app?,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Captured the request and added it to the product backlog.,19.75,0,positive,5,0,web,
TCKT_086552,2025-09-30 02:39:52,CUST_04593,small_business,chat,login_auth,feature_request,low,on_hold,platinum,It would be great to have login auth support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,1,positive,4,0,ios,
TCKT_086566,2025-09-11 12:07:45,CUST_07410,individual,in_app,notifications,performance,low,open,gold,Queries in the notifications module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,api_client,APAC
TCKT_086571,2025-09-24 13:09:15,CUST_03675,small_business,web_form,data_export,other,low,resolved,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,69.13,0,very_positive,5,0,api_client,APAC
TCKT_086585,2025-09-30 19:16:41,CUST_05895,enterprise,phone_transcript,analytics_dashboard,billing_problem,medium,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,22.79,0,neutral,4,0,api_client,
TCKT_086586,2025-09-19 01:51:04,CUST_02166,small_business,in_app,api_integration,feature_request,medium,closed_no_action,platinum,It would be great to have api integration support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,239.27,0,neutral,0,1,web,APAC
TCKT_086601,2025-09-06 21:29:23,CUST_09069,individual,web_form,mobile_app,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,20.8,0,negative,3,0,android,
TCKT_086637,2025-09-14 05:41:18,CUST_06575,education,web_form,mobile_app,billing_problem,medium,open,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,0,api_client,LATAM
TCKT_086675,2025-09-05 13:37:56,CUST_09573,enterprise,web_form,api_integration,bug,medium,resolved,standard,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,13.26,0,very_negative,2,0,web,
TCKT_086701,2025-09-09 19:18:19,CUST_04427,education,web_form,api_integration,other,low,resolved,standard,I have a general question about my account.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,28.91,0,very_positive,5,0,android,LATAM
TCKT_086721,2025-09-05 02:12:12,CUST_09086,individual,email,login_auth,feature_request,medium,closed_no_action,standard,It would be great to have login auth support in your product.,Thanks for your feature suggestion. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,129.51,0,very_positive,5,0,desktop_app,
TCKT_086735,2025-09-01 16:56:03,CUST_08385,individual,in_app,api_integration,security_concern,low,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,"Investigated logs, mitigated the issue, and updated security settings.",42.16,0,very_negative,2,0,android,MEA
TCKT_086820,2025-09-19 12:11:30,CUST_06627,individual,web_form,notifications,other,medium,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,21.0,0,positive,5,0,desktop_app,EU
TCKT_086853,2025-09-29 01:14:14,CUST_09365,small_business,phone_transcript,billing,how_to,low,on_hold,standard,Can you explain how to configure billing properly?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,0,desktop_app,APAC
TCKT_086879,2025-09-06 14:13:04,CUST_04664,education,chat,data_export,bug,low,on_hold,standard,The page keeps crashing whenever I try to open the data export section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,ios,
TCKT_086888,2025-09-02 04:18:35,CUST_08036,education,chat,billing,account_access,low,in_progress,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,0,web,LATAM
TCKT_086961,2025-09-21 21:30:30,CUST_02500,enterprise,phone_transcript,api_integration,other,low,resolved,platinum,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,Provided general guidance and confirmed the issue was resolved.,27.83,1,neutral,3,0,ios,
TCKT_086986,2025-09-15 09:07:17,CUST_04306,enterprise,email,analytics_dashboard,other,low,in_progress,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,negative,2,0,android,
TCKT_087030,2025-09-06 10:08:24,CUST_02326,non_profit,in_app,notifications,billing_problem,medium,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,36.01,0,negative,3,0,desktop_app,APAC
TCKT_087040,2025-09-28 07:17:18,CUST_08900,non_profit,in_app,billing,other,high,on_hold,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We are prioritizing this and will update you as soon as possible.,,,0,positive,4,1,web,EU
TCKT_087083,2025-09-02 16:42:47,CUST_01295,education,chat,api_integration,account_access,high,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,11.25,0,negative,2,1,android,MEA
TCKT_087120,2025-09-09 04:51:04,CUST_08881,individual,in_app,billing,performance,high,on_hold,gold,Queries in the billing module are timing out.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,,,0,very_negative,0,0,ios,EU
TCKT_087149,2025-09-26 09:00:55,CUST_04958,non_profit,web_form,login_auth,account_access,low,on_hold,gold,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,0,0,desktop_app,MEA
TCKT_087171,2025-09-09 06:53:12,CUST_04885,small_business,in_app,api_integration,billing_problem,low,resolved,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,34.84,0,negative,2,0,web,MEA
TCKT_087239,2025-09-28 00:50:31,CUST_02279,non_profit,chat,notifications,security_concern,low,closed_no_action,gold,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,137.19,0,neutral,3,1,ios,APAC
TCKT_087339,2025-09-21 02:00:04,CUST_04366,enterprise,web_form,data_export,bug,low,on_hold,gold,I am seeing an error message when I click on data export.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,2,1,ios,LATAM
TCKT_087432,2025-09-28 18:07:44,CUST_05836,small_business,email,api_integration,feature_request,high,closed_no_action,platinum,Can you add an option to customize api integration?,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,223.09,0,neutral,4,0,android,APAC
TCKT_087473,2025-09-11 14:44:54,CUST_06800,non_profit,chat,data_export,how_to,urgent,resolved,standard,How can I export my data from the data export section?,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,Provided step-by-step instructions and relevant documentation.,5.47,0,very_positive,5,1,desktop_app,MEA
TCKT_087484,2025-09-22 04:26:11,CUST_06228,non_profit,in_app,api_integration,feature_request,low,open,standard,It would be great to have api integration support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,api_client,
TCKT_087519,2025-09-10 23:06:49,CUST_05744,enterprise,in_app,api_integration,account_access,low,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,Reset account credentials and confirmed successful login.,54.87,0,neutral,0,0,api_client,EU
TCKT_087588,2025-09-15 19:32:32,CUST_07598,non_profit,web_form,billing,bug,low,open,standard,The billing feature is not saving my changes.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,neutral,0,0,web,EU
TCKT_087599,2025-09-30 03:20:42,CUST_06689,non_profit,web_form,mobile_app,performance,medium,resolved,gold,Queries in the mobile app module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,31.05,0,very_negative,1,1,android,MEA
TCKT_087646,2025-09-03 10:21:36,CUST_06464,education,in_app,analytics_dashboard,bug,high,closed_no_action,standard,The analytics dashboard feature is not saving my changes.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Ticket closed without further action after no response from the customer.,110.5,0,very_positive,5,0,android,EU
TCKT_087661,2025-09-21 06:39:16,CUST_08879,non_profit,email,notifications,bug,low,on_hold,standard,The page keeps crashing whenever I try to open the notifications section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,0,0,android,MEA
TCKT_087697,2025-09-21 16:12:34,CUST_00614,education,phone_transcript,billing,how_to,high,resolved,standard,How can I export my data from the billing section?,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,11.31,0,very_positive,0,1,android,LATAM
TCKT_087710,2025-09-11 18:49:36,CUST_00322,individual,web_form,billing,account_access,low,in_progress,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,very_negative,1,0,api_client,APAC
TCKT_087871,2025-09-09 07:28:36,CUST_04531,individual,email,notifications,how_to,low,open,standard,How can I export my data from the notifications section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,positive,4,0,web,EU
TCKT_087884,2025-09-10 21:25:14,CUST_09702,enterprise,chat,billing,feature_request,low,resolved,standard,It would be great to have billing support in your product.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,56.66,0,negative,0,0,desktop_app,LATAM
TCKT_087933,2025-09-20 17:09:11,CUST_05936,individual,phone_transcript,api_integration,billing_problem,medium,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,28.21,0,negative,3,0,api_client,LATAM
TCKT_087969,2025-09-01 19:50:29,CUST_01464,enterprise,chat,mobile_app,other,medium,in_progress,standard,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,0,api_client,APAC
TCKT_088027,2025-09-10 04:54:42,CUST_09937,non_profit,email,api_integration,performance,medium,open,standard,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,0,web,EU
TCKT_088058,2025-09-25 09:02:30,CUST_05021,small_business,chat,login_auth,how_to,low,closed_no_action,standard,I need help setting up login auth for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,49.98,0,neutral,3,1,ios,MEA
TCKT_088061,2025-09-30 14:53:17,CUST_05737,enterprise,phone_transcript,mobile_app,security_concern,urgent,in_progress,standard,We need details about your data encryption and compliance.,We take security very seriously. This has been escalated to our on-call team for immediate attention.,,,0,very_negative,1,0,android,APAC
TCKT_088079,2025-09-24 09:11:18,CUST_00383,individual,web_form,api_integration,other,medium,resolved,gold,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,15.09,0,neutral,3,0,android,EU
TCKT_088083,2025-09-13 08:50:32,CUST_00893,non_profit,phone_transcript,mobile_app,security_concern,low,closed_no_action,standard,There seems to be a vulnerability in the mobile app functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,121.62,0,very_negative,2,0,desktop_app,LATAM
TCKT_088099,2025-09-01 01:17:15,CUST_06548,small_business,chat,notifications,billing_problem,urgent,resolved,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. This has been escalated to our on-call team for immediate attention.,Adjusted the invoice and issued a refund where applicable.,4.15,0,very_negative,1,0,ios,APAC
TCKT_088184,2025-09-22 21:56:40,CUST_06944,non_profit,chat,api_integration,feature_request,high,open,platinum,Our team needs more advanced options for api integration.,Thanks for your feature suggestion. We are prioritizing this and will update you as soon as possible.,,,0,positive,4,0,web,
TCKT_088207,2025-09-07 03:39:31,CUST_08536,enterprise,phone_transcript,analytics_dashboard,feature_request,low,open,gold,Can you add an option to customize analytics dashboard?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,0,0,web,
TCKT_088208,2025-09-15 02:23:43,CUST_01007,small_business,web_form,api_integration,bug,low,closed_no_action,standard,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,54.54,0,neutral,4,1,api_client,LATAM
TCKT_088229,2025-09-14 20:31:59,CUST_08413,small_business,phone_transcript,api_integration,performance,low,resolved,standard,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,16.69,1,neutral,3,0,ios,LATAM
TCKT_088277,2025-09-13 09:32:57,CUST_01523,small_business,phone_transcript,notifications,how_to,urgent,resolved,gold,Can you explain how to configure notifications properly?,Happy to help with your question. This has been escalated to our on-call team for immediate attention.,Provided step-by-step instructions and relevant documentation.,1.15,0,negative,0,0,api_client,APAC
TCKT_088358,2025-09-03 21:30:59,CUST_05691,education,chat,billing,other,medium,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,8.86,0,very_negative,0,0,web,APAC
TCKT_088508,2025-09-23 22:44:41,CUST_05341,education,web_form,api_integration,account_access,medium,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,38.71,0,very_negative,1,0,web,
TCKT_088515,2025-09-21 22:45:03,CUST_05449,small_business,in_app,mobile_app,bug,high,open,standard,I am seeing an error message when I click on mobile app.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,,,0,positive,0,0,ios,
TCKT_088538,2025-09-23 07:36:53,CUST_08320,enterprise,web_form,api_integration,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,42.1,0,positive,4,0,web,APAC
TCKT_088679,2025-09-08 01:22:26,CUST_07373,education,web_form,notifications,how_to,low,resolved,gold,How can I export my data from the notifications section?,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,Provided step-by-step instructions and relevant documentation.,41.05,0,neutral,4,0,ios,EU
TCKT_088741,2025-09-18 15:17:39,CUST_00304,non_profit,web_form,api_integration,other,medium,resolved,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,24.94,0,neutral,0,0,ios,APAC
TCKT_088773,2025-09-25 13:48:51,CUST_08628,education,in_app,data_export,performance,medium,resolved,standard,Queries in the data export module are timing out.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,18.94,1,neutral,4,1,api_client,APAC
TCKT_088820,2025-09-03 03:34:55,CUST_08511,non_profit,in_app,mobile_app,how_to,high,resolved,standard,Can you explain how to configure mobile app properly?,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,Provided step-by-step instructions and relevant documentation.,7.58,0,neutral,3,1,android,APAC
TCKT_088874,2025-09-03 02:02:19,CUST_00722,enterprise,chat,mobile_app,feature_request,low,in_progress,standard,Our team needs more advanced options for mobile app.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,0,0,ios,EU
TCKT_088883,2025-09-04 21:47:11,CUST_09140,education,email,notifications,feature_request,low,in_progress,standard,Can you add an option to customize notifications?,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,neutral,3,1,desktop_app,LATAM
TCKT_088895,2025-09-03 21:38:07,CUST_06958,individual,web_form,notifications,security_concern,low,in_progress,standard,I noticed a suspicious login on my account.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,negative,2,0,ios,LATAM
TCKT_088904,2025-09-05 09:53:23,CUST_06743,education,chat,api_integration,other,low,on_hold,standard,"Something seems off, can you please check my workspace?",Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,5,0,ios,APAC
TCKT_088918,2025-09-26 09:54:21,CUST_03666,small_business,web_form,api_integration,performance,high,resolved,standard,Queries in the api integration module are timing out.,We understand performance issues can be frustrating. We are prioritizing this and will update you as soon as possible.,Optimized queries and increased resource allocation.,21.84,0,positive,5,0,ios,MEA
TCKT_088936,2025-09-05 08:30:25,CUST_04331,education,phone_transcript,billing,security_concern,medium,closed_no_action,gold,There seems to be a vulnerability in the billing functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,Ticket closed without further action after no response from the customer.,64.46,0,neutral,3,0,desktop_app,EU
TCKT_088970,2025-09-05 07:25:20,CUST_08966,enterprise,in_app,login_auth,other,medium,on_hold,platinum,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,1,1,android,LATAM
TCKT_089010,2025-09-30 08:27:38,CUST_08789,individual,phone_transcript,analytics_dashboard,security_concern,low,open,standard,There seems to be a vulnerability in the analytics dashboard functionality.,We take security very seriously. We will look into this and get back to you within the next 48 hours.,,,0,neutral,4,0,ios,EU
TCKT_089039,2025-09-30 14:16:17,CUST_05301,enterprise,phone_transcript,mobile_app,other,medium,resolved,platinum,I have a general question about my account.,Thanks for contacting support. Our team is reviewing this and will follow up within 24 hours.,Provided general guidance and confirmed the issue was resolved.,37.09,0,positive,4,0,web,MEA
TCKT_089048,2025-09-06 17:49:48,CUST_06279,education,in_app,login_auth,feature_request,low,in_progress,standard,Our team needs more advanced options for login auth.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,,,0,positive,5,1,android,
TCKT_089081,2025-09-24 03:10:01,CUST_01638,non_profit,in_app,billing,billing_problem,low,resolved,standard,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,60.19,0,very_negative,0,0,web,LATAM
TCKT_089087,2025-09-17 22:41:57,CUST_07551,enterprise,in_app,notifications,security_concern,medium,resolved,standard,We need details about your data encryption and compliance.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",22.07,0,neutral,4,1,android,LATAM
TCKT_089137,2025-09-21 01:49:30,CUST_04054,education,in_app,login_auth,how_to,high,on_hold,standard,I need help setting up login auth for my team.,Happy to help with your question. We are prioritizing this and will update you as soon as possible.,,,0,neutral,0,0,api_client,LATAM
TCKT_089188,2025-09-04 01:02:07,CUST_08598,non_profit,email,api_integration,billing_problem,low,closed_no_action,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,131.34,0,negative,3,0,web,
TCKT_089299,2025-09-25 09:53:02,CUST_07417,education,phone_transcript,login_auth,account_access,low,in_progress,platinum,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We will look into this and get back to you within the next 48 hours.,,,0,negative,0,1,desktop_app,
TCKT_089306,2025-09-30 05:57:09,CUST_04781,small_business,phone_transcript,analytics_dashboard,account_access,high,resolved,standard,My 2FA code is not working when I try to sign in.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,5.41,0,negative,0,1,android,APAC
TCKT_089334,2025-09-21 04:11:56,CUST_05117,individual,phone_transcript,data_export,performance,medium,resolved,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,Optimized queries and increased resource allocation.,16.73,0,neutral,4,0,web,
TCKT_089368,2025-09-02 23:45:20,CUST_00567,enterprise,web_form,notifications,billing_problem,medium,on_hold,gold,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,0,0,api_client,MEA
